Program,Version,Program build date,Command line,Start time,Stop time,Elapsed time (seconds),Status
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_5.las Data\LLY\Output\normalized\stand_5.las 335555.924 4982644.391 335578.42 4982666.928","Tue Jul 22 14:07:47 2025","Tue Jul 22 14:07:47 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_6.las Data\LLY\Output\normalized\stand_6.las 335601.155 4982648.062 335623.627 4982670.575","Tue Jul 22 14:07:47 2025","Tue Jul 22 14:07:47 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_7.las Data\LLY\Output\normalized\stand_7.las 335642.86 4982617.813 335665.386 4982640.327","Tue Jul 22 14:07:47 2025","Tue Jul 22 14:07:47 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_8.las Data\LLY\Output\normalized\stand_8.las 335592.366 4982742.316 335614.851 4982764.806","Tue Jul 22 14:07:48 2025","Tue Jul 22 14:07:48 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_1.las Data\LLY\Output\normalized\stand_2.las Data\LLY\Output\normalized\stand_3.las Data\LLY\Output\normalized\stand_4.las Data\LLY\Output\normalized\stand_5.las Data\LLY\Output\normalized\stand_6.las Data\LLY\Output\normalized\stand_7.las Data\LLY\Output\normalized\stand_8.las Data\LLY\Output\normalized\stand_metrics.csv","Tue Jul 22 14:07:53 2025","Tue Jul 22 14:07:53 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_2.las Data\LLY\Output\normalized\stand_2_metrics.csv","Tue Jul 22 14:07:53 2025","Tue Jul 22 14:07:53 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_3.las Data\LLY\Output\normalized\stand_3_metrics.csv","Tue Jul 22 14:07:53 2025","Tue Jul 22 14:07:53 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_4.las Data\LLY\Output\normalized\stand_4_metrics.csv","Tue Jul 22 14:07:53 2025","Tue Jul 22 14:07:53 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_5.las Data\LLY\Output\normalized\stand_5_metrics.csv","Tue Jul 22 14:07:53 2025","Tue Jul 22 14:07:54 2025",1,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_6.las Data\LLY\Output\normalized\stand_6_metrics.csv","Tue Jul 22 14:07:54 2025","Tue Jul 22 14:07:54 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_7.las Data\LLY\Output\normalized\stand_7_metrics.csv","Tue Jul 22 14:07:54 2025","Tue Jul 22 14:07:54 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_8.las Data\LLY\Output\normalized\stand_8_metrics.csv","Tue Jul 22 14:07:54 2025","Tue Jul 22 14:07:54 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_1.las Data\LLY\Output\normalized\stand_2.las Data\LLY\Output\normalized\stand_3.las Data\LLY\Output\normalized\stand_4.las Data\LLY\Output\normalized\stand_5.las Data\LLY\Output\normalized\stand_6.las Data\LLY\Output\normalized\stand_7.las Data\LLY\Output\normalized\stand_8.las Data\LLY\Output\normalized\stand_metrics.csv","Tue Jul 22 14:08:55 2025","Tue Jul 22 14:08:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_2.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_2_metrics.csv"","Tue Jul 22 14:08:55 2025","Tue Jul 22 14:08:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_3.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_3_metrics.csv"","Tue Jul 22 14:08:55 2025","Tue Jul 22 14:08:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_4.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_4_metrics.csv"","Tue Jul 22 14:08:55 2025","Tue Jul 22 14:08:56 2025",1,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_5.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_5_metrics.csv"","Tue Jul 22 14:08:56 2025","Tue Jul 22 14:08:56 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_6.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_6_metrics.csv"","Tue Jul 22 14:08:56 2025","Tue Jul 22 14:08:56 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_7.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_7_metrics.csv"","Tue Jul 22 14:08:56 2025","Tue Jul 22 14:08:56 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_8.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_8_metrics.csv"","Tue Jul 22 14:08:56 2025","Tue Jul 22 14:08:56 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:09:51 2025","Tue Jul 22 14:09:51 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:09:51 2025","Tue Jul 22 14:09:51 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_2.las Data\LLY\Output\normalized\stand_2.las 335491.217 4982823.948 335513.731 4982846.465","Tue Jul 22 14:09:51 2025","Tue Jul 22 14:09:51 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_3.las Data\LLY\Output\normalized\stand_3.las 335529.442 4982781.409 335551.914 4982803.915","Tue Jul 22 14:09:52 2025","Tue Jul 22 14:09:52 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_4.las Data\LLY\Output\normalized\stand_4.las 335564.038 4982694.778 335586.525 4982717.318","Tue Jul 22 14:09:52 2025","Tue Jul 22 14:09:52 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_5.las Data\LLY\Output\normalized\stand_5.las 335555.924 4982644.391 335578.42 4982666.928","Tue Jul 22 14:09:52 2025","Tue Jul 22 14:09:52 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_6.las Data\LLY\Output\normalized\stand_6.las 335601.155 4982648.062 335623.627 4982670.575","Tue Jul 22 14:09:52 2025","Tue Jul 22 14:09:52 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_7.las Data\LLY\Output\normalized\stand_7.las 335642.86 4982617.813 335665.386 4982640.327","Tue Jul 22 14:09:52 2025","Tue Jul 22 14:09:52 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_8.las Data\LLY\Output\normalized\stand_8.las 335592.366 4982742.316 335614.851 4982764.806","Tue Jul 22 14:09:52 2025","Tue Jul 22 14:09:53 2025",1,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_1.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_1_metrics.csv"","Tue Jul 22 14:09:55 2025","Tue Jul 22 14:09:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_2.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_2_metrics.csv"","Tue Jul 22 14:09:55 2025","Tue Jul 22 14:09:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_3.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_3_metrics.csv"","Tue Jul 22 14:09:55 2025","Tue Jul 22 14:09:56 2025",1,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_4.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_4_metrics.csv"","Tue Jul 22 14:09:56 2025","Tue Jul 22 14:09:56 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_5.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_5_metrics.csv"","Tue Jul 22 14:09:56 2025","Tue Jul 22 14:09:56 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_6.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_6_metrics.csv"","Tue Jul 22 14:09:56 2025","Tue Jul 22 14:09:56 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_7.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_7_metrics.csv"","Tue Jul 22 14:09:56 2025","Tue Jul 22 14:09:56 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\stand_8.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\stand_8_metrics.csv"","Tue Jul 22 14:09:56 2025","Tue Jul 22 14:09:57 2025",1,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\airborne\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:18:17 2025","Tue Jul 22 14:18:17 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\airborne\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:18:17 2025","Tue Jul 22 14:18:17 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_2.las Data\LLY\Output\normalized\airborne\stand_2.las 335491.217 4982823.948 335513.731 4982846.465","Tue Jul 22 14:18:17 2025","Tue Jul 22 14:18:17 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_3.las Data\LLY\Output\normalized\airborne\stand_3.las 335529.442 4982781.409 335551.914 4982803.915","Tue Jul 22 14:18:18 2025","Tue Jul 22 14:18:18 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_4.las Data\LLY\Output\normalized\airborne\stand_4.las 335564.038 4982694.778 335586.525 4982717.318","Tue Jul 22 14:18:18 2025","Tue Jul 22 14:18:18 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_5.las Data\LLY\Output\normalized\airborne\stand_5.las 335555.924 4982644.391 335578.42 4982666.928","Tue Jul 22 14:18:18 2025","Tue Jul 22 14:18:18 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_6.las Data\LLY\Output\normalized\airborne\stand_6.las 335601.155 4982648.062 335623.627 4982670.575","Tue Jul 22 14:18:18 2025","Tue Jul 22 14:18:18 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_7.las Data\LLY\Output\normalized\airborne\stand_7.las 335642.86 4982617.813 335665.386 4982640.327","Tue Jul 22 14:18:18 2025","Tue Jul 22 14:18:18 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_8.las Data\LLY\Output\normalized\airborne\stand_8.las 335592.366 4982742.316 335614.851 4982764.806","Tue Jul 22 14:18:18 2025","Tue Jul 22 14:18:19 2025",1,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_1.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_1_metrics.csv"","Tue Jul 22 14:18:54 2025","Tue Jul 22 14:18:54 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_2.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_2_metrics.csv"","Tue Jul 22 14:18:54 2025","Tue Jul 22 14:18:55 2025",1,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_3.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_3_metrics.csv"","Tue Jul 22 14:18:55 2025","Tue Jul 22 14:18:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_4.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_4_metrics.csv"","Tue Jul 22 14:18:55 2025","Tue Jul 22 14:18:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_5.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_5_metrics.csv"","Tue Jul 22 14:18:55 2025","Tue Jul 22 14:18:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_6.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_6_metrics.csv"","Tue Jul 22 14:18:55 2025","Tue Jul 22 14:18:55 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_7.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_7_metrics.csv"","Tue Jul 22 14:18:55 2025","Tue Jul 22 14:18:56 2025",1,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\airborne\stand_8.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\airborne\stand_8_metrics.csv"","Tue Jul 22 14:18:56 2025","Tue Jul 22 14:18:56 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\cloudmetrics\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:21:28 2025","Tue Jul 22 14:21:29 2025",1,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\cloudmetrics\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:21:29 2025","Tue Jul 22 14:21:29 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_2.las Data\LLY\Output\normalized\cloudmetrics\stand_2.las 335491.217 4982823.948 335513.731 4982846.465","Tue Jul 22 14:21:29 2025","Tue Jul 22 14:21:29 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_3.las Data\LLY\Output\normalized\cloudmetrics\stand_3.las 335529.442 4982781.409 335551.914 4982803.915","Tue Jul 22 14:21:29 2025","Tue Jul 22 14:21:29 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_4.las Data\LLY\Output\normalized\cloudmetrics\stand_4.las 335564.038 4982694.778 335586.525 4982717.318","Tue Jul 22 14:21:29 2025","Tue Jul 22 14:21:29 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_5.las Data\LLY\Output\normalized\cloudmetrics\stand_5.las 335555.924 4982644.391 335578.42 4982666.928","Tue Jul 22 14:21:29 2025","Tue Jul 22 14:21:29 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_6.las Data\LLY\Output\normalized\cloudmetrics\stand_6.las 335601.155 4982648.062 335623.627 4982670.575","Tue Jul 22 14:21:30 2025","Tue Jul 22 14:21:30 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_7.las Data\LLY\Output\normalized\cloudmetrics\stand_7.las 335642.86 4982617.813 335665.386 4982640.327","Tue Jul 22 14:21:30 2025","Tue Jul 22 14:21:30 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_8.las Data\LLY\Output\normalized\cloudmetrics\stand_8.las 335592.366 4982742.316 335614.851 4982764.806","Tue Jul 22 14:21:30 2025","Tue Jul 22 14:21:30 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_1.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_1_metrics.csv"","Tue Jul 22 14:23:26 2025","Tue Jul 22 14:23:26 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_2.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_2_metrics.csv"","Tue Jul 22 14:23:26 2025","Tue Jul 22 14:23:26 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_3.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_3_metrics.csv"","Tue Jul 22 14:23:26 2025","Tue Jul 22 14:23:26 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_4.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_4_metrics.csv"","Tue Jul 22 14:23:26 2025","Tue Jul 22 14:23:26 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_5.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_5_metrics.csv"","Tue Jul 22 14:23:27 2025","Tue Jul 22 14:23:27 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_6.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_6_metrics.csv"","Tue Jul 22 14:23:27 2025","Tue Jul 22 14:23:27 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_7.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_7_metrics.csv"","Tue Jul 22 14:23:27 2025","Tue Jul 22 14:23:27 2025",0,Success
"CloudMetrics",2.76,"Sep  5 2024 15:12:39"," /new /id /verbose Data\LLY\Output\normalized\cloudmetrics\stand_8.las "c:\Users\W0491597\OneDrive - Nova Scotia Community College\AGRG\Fusion\Data\LLY\Output\normalized\cloudmetrics\stand_8_metrics.csv"","Tue Jul 22 14:23:27 2025","Tue Jul 22 14:23:27 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:27:03 2025","Tue Jul 22 14:27:03 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_1.las Data\LLY\Output\normalized\stand_1.las 335533.912 4982858.955 335556.421 4982881.421","Tue Jul 22 14:27:03 2025","Tue Jul 22 14:27:03 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_2.las Data\LLY\Output\normalized\stand_2.las 335491.217 4982823.948 335513.731 4982846.465","Tue Jul 22 14:27:03 2025","Tue Jul 22 14:27:03 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_3.las Data\LLY\Output\normalized\stand_3.las 335529.442 4982781.409 335551.914 4982803.915","Tue Jul 22 14:27:03 2025","Tue Jul 22 14:27:03 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_4.las Data\LLY\Output\normalized\stand_4.las 335564.038 4982694.778 335586.525 4982717.318","Tue Jul 22 14:27:03 2025","Tue Jul 22 14:27:03 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_5.las Data\LLY\Output\normalized\stand_5.las 335555.924 4982644.391 335578.42 4982666.928","Tue Jul 22 14:27:03 2025","Tue Jul 22 14:27:04 2025",1,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_6.las Data\LLY\Output\normalized\stand_6.las 335601.155 4982648.062 335623.627 4982670.575","Tue Jul 22 14:27:04 2025","Tue Jul 22 14:27:04 2025",0,Success
"ClipData",2.80,"Sep  5 2024 15:14:02","- Nova Scotia Community College\AGRG\Fusion\clipdata64.exe"  /height /dtm:Data\LLY\Output\ground.dtm Data\LLY\Output\stand_7.las Data\LLY\Output\normalized\stand_7.las 335642.86 4982617.813 335665.386 4982640.327","Tue Jul 22 14:27:04 2025","Tue Jul 22 14:27:04 2025",0,Success
